CaseID,ActivityID,CompleteTimestamp,attribute1,attribute2,attribute3,attribute4,attribute5
Case No. 306,0,2018/07/07 22:09:59,1,3,2,1,3
Case No. 306,3,2018/07/07 22:24:08,2,0,2,1,3
Case No. 306,0,2018/07/07 22:31:09,1,0,2,2,3
Case No. 306,0,2018/07/07 22:43:20,1,0,2,1,1
Case No. 307,2,2018/07/07 23:09:26,3,1,1,1,3
Case No. 307,7,2018/07/07 23:22:04,3,0,2,1,3
Case No. 307,0,2018/07/07 23:40:52,0,0,2,1,3
Case No. 307,1,2018/07/07 23:53:57,2,0,2,1,3
Case No. 307,1,2018/07/07 23:58:28,2,0,2,1,2
Case No. 307,7,2018/07/08 00:14:00,2,0,2,1,3
Case No. 307,7,2018/07/08 00:14:48,2,3,2,2,3
Case No. 307,1,2018/07/08 00:23:46,1,0,1,1,2
Case No. 307,1,2018/07/08 00:34:44,3,0,2,1,3
Case No. 307,2,2018/07/08 00:46:33,3,0,2,1,3
Case No. 307,1,2018/07/08 01:02:35,1,3,2,1,3
Case No. 307,1,2018/07/08 01:04:10,3,0,2,1,3
Case No. 307,6,2018/07/08 01:16:29,1,0,2,1,3
Case No. 307,1,2018/07/08 01:30:52,3,0,2,1,3
Case No. 307,1,2018/07/08 01:31:57,3,0,2,1,3
Case No. 307,1,2018/07/08 01:32:20,3,0,2,1,3
Case No. 307,1,2018/07/08 01:45:23,0,3,2,1,3
Case No. 307,1,2018/07/08 01:52:49,3,0,2,1,1
Case No. 307,0,2018/07/08 02:19:53,1,0,2,1,1
Case No. 307,6,2018/07/08 02:39:38,0,0,2,1,3
Case No. 308,2,2018/07/08 02:53:36,1,0,1,1,3
Case No. 308,7,2018/07/08 03:24:49,3,0,2,1,3
Case No. 308,0,2018/07/08 03:28:36,0,0,2,1,3
Case No. 308,1,2018/07/08 03:29:01,0,0,2,1,3
Case No. 308,6,2018/07/08 03:45:43,2,0,2,1,1
Case No. 308,1,2018/07/08 03:52:58,2,0,2,1,3
Case No. 308,0,2018/07/08 04:12:12,2,0,2,1,3
Case No. 308,3,2018/07/08 04:19:13,1,0,2,2,2
Case No. 308,0,2018/07/08 04:22:03,1,0,2,1,3
Case No. 308,1,2018/07/08 04:22:28,1,0,2,1,3
Case No. 308,6,2018/07/08 04:41:53,0,0,2,1,3
Case No. 308,0,2018/07/08 05:14:08,1,0,2,1,3
Case No. 308,1,2018/07/08 05:23:44,2,3,2,1,3
Case No. 308,6,2018/07/08 05:32:14,2,0,2,1,3
Case No. 308,0,2018/07/08 05:36:21,2,0,2,1,3
Case No. 308,0,2018/07/08 05:50:43,1,0,2,1,3
Case No. 308,0,2018/07/08 05:56:22,1,0,2,2,3
Case No. 308,0,2018/07/08 05:57:34,1,0,2,1,2
Case No. 308,0,2018/07/08 06:26:36,1,3,2,1,3
Case No. 308,1,2018/07/08 06:32:53,1,0,2,1,3
Case No. 309,2,2018/07/08 07:00:35,1,0,1,1,3
Case No. 309,7,2018/07/08 07:27:04,3,0,2,1,3
Case No. 309,0,2018/07/08 07:58:32,0,0,2,1,3
Case No. 309,1,2018/07/08 07:59:40,0,0,2,1,3
Case No. 309,3,2018/07/08 08:22:07,1,0,2,1,3
Case No. 309,0,2018/07/08 08:28:55,1,0,2,1,3
Case No. 309,0,2018/07/08 09:09:24,1,0,2,1,3
Case No. 309,0,2018/07/08 09:21:25,1,0,2,1,3
Case No. 309,2,2018/07/08 09:24:50,1,0,2,1,3
Case No. 309,0,2018/07/08 09:30:10,1,0,2,1,3
Case No. 309,0,2018/07/08 09:40:39,1,0,2,1,3
Case No. 309,6,2018/07/08 09:41:58,0,0,2,1,3
Case No. 309,0,2018/07/08 09:57:57,1,0,2,1,3
Case No. 309,0,2018/07/08 10:04:32,1,0,2,1,3
Case No. 309,0,2018/07/08 10:20:56,1,0,2,1,3
Case No. 309,6,2018/07/08 10:29:58,2,0,2,1,3
Case No. 309,0,2018/07/08 10:33:43,1,0,2,1,3
Case No. 309,0,2018/07/08 10:39:58,1,0,2,1,3
Case No. 309,0,2018/07/08 10:42:50,1,0,2,1,3
Case No. 309,0,2018/07/08 10:43:03,1,0,2,1,3
Case No. 310,2,2018/07/08 11:02:43,1,0,1,1,3
Case No. 310,7,2018/07/08 11:33:36,3,0,2,1,3
Case No. 310,0,2018/07/08 11:34:21,0,0,2,1,3
Case No. 310,1,2018/07/08 11:37:42,0,0,2,1,3
Case No. 310,3,2018/07/08 11:40:37,1,0,2,1,3
Case No. 310,0,2018/07/08 11:52:41,1,0,2,1,3
Case No. 310,0,2018/07/08 12:01:22,1,0,2,1,3
Case No. 310,0,2018/07/08 12:36:16,1,0,2,1,3
Case No. 310,3,2018/07/08 12:44:35,1,0,2,1,3
Case No. 310,0,2018/07/08 12:47:34,1,0,2,1,3
Case No. 310,0,2018/07/08 13:06:13,1,0,2,1,3
Case No. 310,0,2018/07/08 13:08:55,1,0,2,1,3
Case No. 310,0,2018/07/08 13:16:21,1,0,2,1,3
Case No. 310,0,2018/07/08 13:27:21,1,0,2,1,3
Case No. 310,0,2018/07/08 13:51:37,1,0,2,1,3
Case No. 310,0,2018/07/08 13:57:21,1,0,2,1,3
Case No. 310,0,2018/07/08 14:29:02,1,0,2,1,3
Case No. 310,0,2018/07/08 14:29:23,1,0,2,1,3
Case No. 310,0,2018/07/08 14:43:44,1,0,2,1,3
Case No. 310,6,2018/07/08 14:44:10,0,0,2,1,3
Case No. 311,2,2018/07/08 15:15:39,1,0,1,1,3
Case No. 311,7,2018/07/08 15:25:30,3,0,2,1,3
Case No. 311,0,2018/07/08 15:49:11,0,0,2,1,3
Case No. 311,1,2018/07/08 15:56:54,0,0,2,1,3
Case No. 311,0,2018/07/08 15:58:31,1,0,2,1,3
Case No. 311,0,2018/07/08 16:07:59,1,0,2,1,3
Case No. 311,0,2018/07/08 16:08:01,1,0,2,1,3
Case No. 311,0,2018/07/08 16:30:28,1,0,2,1,3
Case No. 311,0,2018/07/08 16:56:55,1,0,2,1,3
Case No. 311,0,2018/07/08 17:02:17,1,0,2,1,3
Case No. 311,0,2018/07/08 17:04:11,1,0,2,1,3
Case No. 311,0,2018/07/08 17:09:34,1,0,2,1,3
Case No. 311,0,2018/07/08 17:33:56,1,0,2,1,3
Case No. 311,0,2018/07/08 17:54:32,1,0,2,1,3
Case No. 311,0,2018/07/08 17:56:28,1,0,2,1,3
Case No. 311,0,2018/07/08 18:01:48,1,0,2,1,3
Case No. 311,0,2018/07/08 18:11:06,1,0,2,1,3
Case No. 311,0,2018/07/08 18:26:22,1,0,2,1,3
Case No. 311,0,2018/07/08 18:39:38,1,0,2,1,3
Case No. 311,6,2018/07/08 18:50:28,0,0,2,1,3
Case No. 312,2,2018/07/08 19:05:39,2,0,1,1,3
Case No. 312,7,2018/07/08 19:11:36,3,0,2,1,3
Case No. 312,0,2018/07/08 19:11:59,0,0,2,1,3
Case No. 312,1,2018/07/08 19:19:03,0,0,2,1,3
Case No. 312,0,2018/07/08 19:23:02,1,0,2,1,3
Case No. 312,0,2018/07/08 20:23:39,1,0,2,1,3
Case No. 312,0,2018/07/08 20:25:44,1,0,2,1,3
Case No. 312,0,2018/07/08 20:33:59,1,0,2,1,3
Case No. 312,0,2018/07/08 20:44:34,1,0,2,1,3
Case No. 312,0,2018/07/08 20:46:57,1,0,2,1,3
Case No. 312,0,2018/07/08 21:03:21,1,0,2,1,3
Case No. 312,0,2018/07/08 21:10:09,1,0,2,1,3
Case No. 312,0,2018/07/08 21:21:38,1,0,2,1,3
Case No. 312,0,2018/07/08 21:22:19,1,0,2,1,3
Case No. 312,0,2018/07/08 21:32:15,1,0,2,1,3
Case No. 312,0,2018/07/08 21:46:37,1,0,2,1,3
Case No. 312,0,2018/07/08 21:55:09,1,0,2,1,3
Case No. 312,0,2018/07/08 22:16:03,1,0,2,1,3
Case No. 312,0,2018/07/08 22:19:02,1,0,2,1,3
Case No. 312,6,2018/07/08 22:19:59,0,0,2,1,3
Case No. 313,2,2018/07/08 23:05:23,2,3,1,1,3
Case No. 313,7,2018/07/08 23:40:50,3,0,2,1,3
Case No. 313,0,2018/07/09 00:05:49,0,0,2,1,3
Case No. 313,1,2018/07/09 00:23:13,0,0,2,1,3
Case No. 313,0,2018/07/09 00:41:47,1,0,2,1,3
Case No. 313,0,2018/07/09 00:42:24,1,0,2,1,3
Case No. 313,0,2018/07/09 00:42:54,1,0,2,1,3
Case No. 313,0,2018/07/09 01:03:49,1,0,2,1,3
Case No. 313,0,2018/07/09 01:15:31,1,0,2,1,3
Case No. 313,0,2018/07/09 01:23:46,1,0,2,1,3
Case No. 313,0,2018/07/09 01:29:29,1,0,2,1,3
Case No. 313,0,2018/07/09 01:29:45,1,0,2,1,3
Case No. 313,0,2018/07/09 01:31:16,1,0,2,1,3
Case No. 313,0,2018/07/09 01:40:47,1,0,2,1,3
Case No. 313,0,2018/07/09 01:46:30,1,0,2,1,3
Case No. 313,0,2018/07/09 01:46:54,1,0,2,1,3
Case No. 313,0,2018/07/09 01:48:08,1,0,2,1,3
Case No. 313,0,2018/07/09 02:10:06,1,0,2,1,3
Case No. 313,0,2018/07/09 02:17:37,1,0,2,1,3
Case No. 313,6,2018/07/09 02:26:15,0,0,2,1,3
Case No. 314,2,2018/07/09 02:54:22,1,3,1,1,3
Case No. 314,7,2018/07/09 02:58:11,3,0,2,1,3
Case No. 314,0,2018/07/09 03:08:49,0,0,2,1,3
Case No. 314,1,2018/07/09 03:14:23,0,0,2,1,3
Case No. 314,0,2018/07/09 03:20:55,1,0,2,1,3
Case No. 314,0,2018/07/09 03:21:27,1,0,2,1,3
Case No. 314,0,2018/07/09 04:01:15,1,0,2,1,3
Case No. 314,0,2018/07/09 04:04:59,1,0,2,1,3
Case No. 314,0,2018/07/09 04:06:48,1,0,2,1,3
Case No. 314,0,2018/07/09 04:10:03,1,0,2,1,3
Case No. 314,0,2018/07/09 04:15:47,1,0,2,1,3
Case No. 314,0,2018/07/09 04:52:28,1,0,2,1,3
Case No. 314,0,2018/07/09 05:05:22,1,0,2,1,3
Case No. 314,0,2018/07/09 05:06:15,1,0,2,1,3
Case No. 314,0,2018/07/09 05:17:05,1,0,2,1,3
Case No. 314,0,2018/07/09 05:22:18,1,0,2,1,3
Case No. 314,0,2018/07/09 05:55:04,1,0,2,1,3
Case No. 314,0,2018/07/09 06:00:48,1,0,2,1,3
Case No. 314,0,2018/07/09 06:08:10,1,0,2,1,3
Case No. 314,6,2018/07/09 06:14:54,0,0,2,1,3
Case No. 315,2,2018/07/09 06:56:45,2,1,1,1,3
Case No. 315,7,2018/07/09 07:01:50,3,0,2,1,3
Case No. 315,0,2018/07/09 07:07:16,0,0,2,1,3
Case No. 315,1,2018/07/09 07:20:47,0,0,2,1,3
Case No. 315,0,2018/07/09 07:28:55,1,0,2,1,3
Case No. 315,0,2018/07/09 07:31:10,1,0,2,1,3
Case No. 315,0,2018/07/09 07:32:37,1,0,2,1,3
Case No. 315,0,2018/07/09 08:14:00,1,0,2,1,3
Case No. 315,0,2018/07/09 08:32:56,1,0,2,1,3
Case No. 315,0,2018/07/09 08:46:58,1,0,2,1,3
Case No. 315,0,2018/07/09 08:50:43,1,0,2,1,3
Case No. 315,0,2018/07/09 08:51:45,1,0,2,1,3
Case No. 315,0,2018/07/09 09:08:09,1,0,2,1,3
Case No. 315,0,2018/07/09 09:20:18,1,0,2,1,3
Case No. 315,0,2018/07/09 09:21:21,1,0,2,1,3
Case No. 315,0,2018/07/09 09:37:07,1,0,2,1,3
Case No. 315,0,2018/07/09 09:47:21,1,0,2,1,3
Case No. 315,0,2018/07/09 09:50:19,1,0,2,1,3
Case No. 315,0,2018/07/09 10:38:45,1,0,2,1,3
Case No. 315,6,2018/07/09 10:48:24,0,0,2,1,3
Case No. 316,2,2018/07/09 10:56:32,1,1,1,1,3
Case No. 316,7,2018/07/09 11:14:15,3,0,2,1,3
Case No. 316,0,2018/07/09 11:26:22,0,0,2,1,3
Case No. 316,1,2018/07/09 11:34:43,0,0,2,1,3
Case No. 316,0,2018/07/09 11:41:01,1,0,2,1,3
Case No. 316,0,2018/07/09 11:53:15,1,0,2,1,3
Case No. 316,0,2018/07/09 12:23:55,1,0,2,1,3
Case No. 316,0,2018/07/09 12:25:14,1,0,2,1,3
Case No. 316,0,2018/07/09 12:39:45,1,0,2,1,3
Case No. 316,0,2018/07/09 12:48:37,1,0,2,1,3
Case No. 316,0,2018/07/09 12:52:15,1,0,2,1,3
Case No. 316,0,2018/07/09 13:29:26,1,0,2,1,3
Case No. 316,0,2018/07/09 13:35:48,1,0,2,1,3
Case No. 316,0,2018/07/09 13:41:33,1,0,2,1,3
Case No. 316,0,2018/07/09 14:21:56,1,0,2,1,3
Case No. 316,0,2018/07/09 14:40:13,1,0,2,1,3
Case No. 316,0,2018/07/09 14:49:18,1,0,2,1,3
Case No. 316,0,2018/07/09 14:49:19,1,0,2,1,3
Case No. 316,0,2018/07/09 14:50:41,1,0,2,1,3
Case No. 316,6,2018/07/09 14:52:10,0,0,2,1,3
Case No. 317,2,2018/07/09 15:07:05,1,2,1,1,3
Case No. 317,7,2018/07/09 15:10:05,3,0,2,1,3
Case No. 317,0,2018/07/09 15:11:30,0,0,2,1,3
Case No. 317,1,2018/07/09 15:15:59,0,0,2,1,3
Case No. 317,0,2018/07/09 15:36:16,1,0,2,1,3
Case No. 317,0,2018/07/09 16:18:13,1,0,2,1,3
Case No. 317,0,2018/07/09 16:20:59,1,0,2,1,3
Case No. 317,0,2018/07/09 16:36:39,1,0,2,1,3
Case No. 317,0,2018/07/09 16:52:13,1,0,2,1,3
Case No. 317,0,2018/07/09 16:55:02,1,0,2,1,3
Case No. 317,0,2018/07/09 17:02:56,1,0,2,1,3
Case No. 317,0,2018/07/09 17:03:29,1,0,2,1,3
Case No. 317,0,2018/07/09 17:29:14,1,0,2,1,3
Case No. 317,0,2018/07/09 17:55:07,1,0,2,1,3
Case No. 317,0,2018/07/09 18:15:49,1,0,2,1,3
Case No. 317,0,2018/07/09 18:19:22,1,0,2,1,3
Case No. 317,0,2018/07/09 18:21:05,1,0,2,1,3
Case No. 317,0,2018/07/09 18:28:24,1,0,2,1,3
Case No. 317,0,2018/07/09 18:28:25,1,0,2,1,3
Case No. 317,6,2018/07/09 18:39:10,0,0,2,1,3
Case No. 318,2,2018/07/09 19:02:13,2,2,1,1,3
Case No. 318,7,2018/07/09 19:12:02,3,0,2,1,3
Case No. 318,0,2018/07/09 19:13:14,0,0,2,1,3
Case No. 318,1,2018/07/09 19:30:36,0,0,2,1,3
Case No. 318,0,2018/07/09 19:38:29,1,0,2,1,3
Case No. 318,0,2018/07/09 19:43:27,1,0,2,1,3
Case No. 318,0,2018/07/09 19:49:21,1,0,2,1,3
Case No. 318,0,2018/07/09 19:56:14,1,0,2,1,3
Case No. 318,0,2018/07/09 20:04:32,1,0,2,1,3
Case No. 318,0,2018/07/09 20:38:26,1,0,2,1,3
Case No. 318,0,2018/07/09 20:44:40,1,0,2,1,3
Case No. 318,0,2018/07/09 20:58:47,1,0,2,1,3
Case No. 318,0,2018/07/09 21:01:17,1,0,2,1,3
Case No. 318,0,2018/07/09 21:28:50,1,0,2,1,3
Case No. 318,0,2018/07/09 21:49:22,1,0,2,1,3
Case No. 318,0,2018/07/09 21:55:20,1,0,2,1,3
Case No. 318,0,2018/07/09 22:09:07,1,0,2,1,3
Case No. 318,0,2018/07/09 22:09:36,1,0,2,1,3
Case No. 318,0,2018/07/09 22:41:44,1,0,2,1,3
Case No. 318,6,2018/07/09 22:49:51,0,0,2,1,3
Case No. 319,2,2018/07/09 22:52:45,2,2,1,2,3
Case No. 319,7,2018/07/09 23:08:26,3,0,2,1,3
Case No. 319,0,2018/07/09 23:21:40,0,0,2,1,3
Case No. 319,1,2018/07/09 23:23:59,0,0,2,1,3
Case No. 319,0,2018/07/09 23:41:59,1,0,2,1,3
Case No. 319,0,2018/07/09 23:56:44,1,0,2,1,3
Case No. 319,0,2018/07/10 00:04:49,1,0,2,1,3
Case No. 319,0,2018/07/10 00:12:52,1,0,2,1,3
Case No. 319,0,2018/07/10 00:26:51,1,0,2,1,3
Case No. 319,0,2018/07/10 00:27:55,1,0,2,1,3
Case No. 319,0,2018/07/10 00:39:55,1,0,2,1,3
Case No. 319,0,2018/07/10 00:47:41,1,0,2,1,3
Case No. 319,0,2018/07/10 01:10:42,1,0,2,1,3
Case No. 319,0,2018/07/10 01:23:25,1,0,2,1,3
Case No. 319,0,2018/07/10 01:36:59,1,0,2,1,3
Case No. 319,0,2018/07/10 01:37:03,1,0,2,1,3
Case No. 319,0,2018/07/10 01:40:39,1,0,2,1,3
Case No. 319,0,2018/07/10 02:17:28,1,0,2,1,3
Case No. 319,0,2018/07/10 02:22:35,1,0,2,1,3
Case No. 319,6,2018/07/10 02:39:17,0,0,2,1,3
Case No. 320,2,2018/07/10 02:59:07,1,0,1,2,3
Case No. 320,7,2018/07/10 03:01:15,3,0,2,1,3
Case No. 320,0,2018/07/10 03:02:04,0,0,2,1,3
Case No. 320,1,2018/07/10 03:05:02,0,0,2,1,3
Case No. 320,0,2018/07/10 03:05:24,1,0,2,1,3
Case No. 320,0,2018/07/10 03:16:11,1,0,2,1,3
Case No. 320,0,2018/07/10 03:27:41,1,0,2,1,3
Case No. 320,0,2018/07/10 03:40:51,1,0,2,1,3
Case No. 320,0,2018/07/10 03:48:43,1,0,2,1,3
Case No. 320,0,2018/07/10 04:13:31,1,0,2,1,3
Case No. 320,0,2018/07/10 04:26:11,1,0,2,1,3
Case No. 320,0,2018/07/10 04:41:22,1,0,2,1,3
Case No. 320,0,2018/07/10 04:48:10,1,0,2,1,3
Case No. 320,0,2018/07/10 04:51:00,1,0,2,1,3
Case No. 320,0,2018/07/10 05:37:09,1,0,2,1,3
Case No. 320,0,2018/07/10 05:59:39,1,0,2,1,3
Case No. 320,0,2018/07/10 06:03:17,1,0,2,1,3
Case No. 320,0,2018/07/10 06:36:52,1,0,2,1,3
Case No. 320,0,2018/07/10 06:38:05,1,0,2,1,3
Case No. 320,6,2018/07/10 06:46:02,0,0,2,1,3
Case No. 321,2,2018/07/10 06:59:53,2,0,1,2,3
Case No. 321,7,2018/07/10 07:05:10,3,0,2,1,3
Case No. 321,0,2018/07/10 07:25:10,0,0,2,1,3
Case No. 321,1,2018/07/10 07:28:37,0,0,2,1,3
Case No. 321,0,2018/07/10 07:52:24,1,0,2,1,3
Case No. 321,0,2018/07/10 07:54:52,1,0,2,1,3
Case No. 321,0,2018/07/10 08:12:40,1,0,2,1,3
Case No. 321,0,2018/07/10 08:22:25,1,0,2,1,3
Case No. 321,0,2018/07/10 08:41:03,1,0,2,1,3
Case No. 321,0,2018/07/10 08:42:59,1,0,2,1,3
Case No. 321,0,2018/07/10 08:46:27,1,0,2,1,3
Case No. 321,0,2018/07/10 08:49:11,1,0,2,1,3
Case No. 321,0,2018/07/10 08:50:13,1,0,2,1,3
Case No. 321,0,2018/07/10 09:08:20,1,0,2,1,3
Case No. 321,0,2018/07/10 09:21:00,1,0,2,1,3
Case No. 321,0,2018/07/10 09:26:32,1,0,2,1,3
Case No. 321,0,2018/07/10 09:49:55,1,0,2,1,3
Case No. 321,0,2018/07/10 10:06:24,1,0,2,1,3
Case No. 321,0,2018/07/10 10:14:24,1,0,2,1,3
Case No. 321,6,2018/07/10 10:52:05,0,0,2,1,3
Case No. 322,2,2018/07/10 11:03:21,2,3,1,2,3
Case No. 322,7,2018/07/10 11:10:12,3,0,2,1,3
Case No. 322,0,2018/07/10 11:25:17,0,0,2,1,3
Case No. 322,1,2018/07/10 11:40:42,0,0,2,1,3
Case No. 322,0,2018/07/10 11:41:35,1,0,2,1,3
Case No. 322,0,2018/07/10 12:04:21,1,0,2,1,3
Case No. 322,0,2018/07/10 12:32:14,1,0,2,1,3
Case No. 322,0,2018/07/10 12:36:50,1,0,2,1,3
Case No. 322,0,2018/07/10 12:51:56,1,0,2,1,3
Case No. 322,0,2018/07/10 12:59:17,1,0,2,1,3
Case No. 322,0,2018/07/10 12:59:38,1,0,2,1,3
Case No. 322,0,2018/07/10 13:13:05,1,0,2,1,3
Case No. 322,0,2018/07/10 13:14:20,1,0,2,1,3
Case No. 322,0,2018/07/10 13:37:17,1,0,2,1,3
Case No. 322,0,2018/07/10 13:38:24,1,0,2,1,3
Case No. 322,0,2018/07/10 13:44:06,1,0,2,1,3
Case No. 322,0,2018/07/10 13:46:52,1,0,2,1,3
Case No. 322,0,2018/07/10 14:15:31,1,0,2,1,3
Case No. 322,0,2018/07/10 14:37:36,1,0,2,1,3
Case No. 322,6,2018/07/10 14:40:34,0,0,2,1,3
Case No. 323,2,2018/07/10 15:01:40,1,3,1,2,3
Case No. 323,7,2018/07/10 15:13:54,3,0,2,1,3
Case No. 323,0,2018/07/10 15:18:26,0,0,2,1,3
Case No. 323,1,2018/07/10 15:23:05,0,0,2,1,3
Case No. 323,0,2018/07/10 15:38:54,1,0,2,1,3
Case No. 323,0,2018/07/10 15:46:21,1,0,2,1,3
Case No. 323,0,2018/07/10 16:13:17,1,0,2,1,3
Case No. 323,0,2018/07/10 16:43:23,1,0,2,1,3
Case No. 323,0,2018/07/10 16:46:08,1,0,2,1,3
Case No. 323,0,2018/07/10 17:26:35,1,0,2,1,3
Case No. 323,0,2018/07/10 17:38:03,1,0,2,1,3
Case No. 323,0,2018/07/10 17:46:03,1,0,2,1,3
Case No. 323,0,2018/07/10 17:49:00,1,0,2,1,3
Case No. 323,0,2018/07/10 17:52:02,1,0,2,1,3
Case No. 323,0,2018/07/10 18:07:02,1,0,2,1,3
Case No. 323,0,2018/07/10 18:15:44,1,0,2,1,3
Case No. 323,0,2018/07/10 18:20:00,1,0,2,1,3
Case No. 323,0,2018/07/10 18:36:33,1,0,2,1,3
Case No. 323,0,2018/07/10 18:44:05,1,0,2,1,3
Case No. 323,6,2018/07/10 18:44:08,0,0,2,1,3
Case No. 324,2,2018/07/10 19:21:54,2,1,1,2,3
Case No. 324,7,2018/07/10 19:37:27,3,0,2,1,3
Case No. 324,0,2018/07/10 19:42:04,0,0,2,1,3
Case No. 324,1,2018/07/10 19:44:29,0,0,2,1,3
Case No. 324,0,2018/07/10 19:44:39,1,0,2,1,3
Case No. 324,0,2018/07/10 19:46:12,1,0,2,1,3
Case No. 324,0,2018/07/10 19:51:24,1,0,2,1,3
Case No. 324,0,2018/07/10 20:13:28,1,0,2,1,3
Case No. 324,0,2018/07/10 20:29:33,1,0,2,1,3
Case No. 324,0,2018/07/10 20:49:08,1,0,2,1,3
Case No. 324,0,2018/07/10 20:55:55,1,0,2,1,3
Case No. 324,0,2018/07/10 21:05:29,1,0,2,1,3
Case No. 324,0,2018/07/10 21:12:02,1,0,2,1,3
Case No. 324,0,2018/07/10 21:20:43,1,0,2,1,3
Case No. 324,0,2018/07/10 21:26:49,1,0,2,1,3
Case No. 324,0,2018/07/10 21:34:40,1,0,2,1,3
Case No. 324,0,2018/07/10 21:35:14,1,0,2,1,3
Case No. 324,0,2018/07/10 21:54:42,1,0,2,1,3
Case No. 324,0,2018/07/10 22:03:23,1,0,2,1,3
Case No. 324,6,2018/07/10 22:25:48,0,0,2,1,3
Case No. 325,0,2018/07/06 10:57:37,0,1,3,0,1
Case No. 325,1,2018/07/06 11:40:17,1,1,3,0,1
Case No. 325,1,2018/07/06 11:45:11,2,3,3,0,1
Case No. 325,1,2018/07/06 11:45:46,2,1,0,0,1
Case No. 325,1,2018/07/06 11:45:50,2,1,3,3,1
Case No. 325,1,2018/07/06 11:48:59,2,1,0,0,0
Case No. 325,1,2018/07/06 11:52:02,2,1,3,2,1
Case No. 325,1,2018/07/06 11:57:33,2,1,0,0,3
Case No. 325,6,2018/07/06 12:33:32,1,2,2,1,0
Case No. 325,0,2018/07/06 12:36:46,1,1,3,3,1
Case No. 325,0,2018/07/06 12:36:53,1,3,3,0,1
Case No. 325,2,2018/07/06 12:42:01,1,1,3,0,1
Case No. 325,2,2018/07/06 12:45:09,1,1,1,0,1
Case No. 325,7,2018/07/06 12:49:50,1,3,3,1,0
Case No. 325,0,2018/07/06 12:50:58,1,1,3,0,1
Case No. 325,7,2018/07/06 12:56:00,3,1,3,0,1
Case No. 325,3,2018/07/06 13:44:05,2,1,3,0,1
Case No. 325,6,2018/07/06 13:44:10,0,1,3,1,1
Case No. 325,1,2018/07/06 14:46:32,0,1,3,0,1
Case No. 325,1,2018/07/06 14:47:33,2,1,1,3,1
Case No. 326,6,2018/07/06 15:11:30,0,2,3,0,1
Case No. 326,2,2018/07/06 15:12:12,2,1,1,0,1
Case No. 326,7,2018/07/06 15:21:51,3,1,3,0,1
Case No. 326,6,2018/07/06 15:27:55,1,2,3,0,0
Case No. 326,4,2018/07/06 15:43:36,0,3,3,0,1
Case No. 326,0,2018/07/06 15:55:50,0,3,3,3,1
Case No. 326,6,2018/07/06 16:09:36,3,1,3,0,1
Case No. 326,6,2018/07/06 16:39:34,0,1,3,3,1
Case No. 326,4,2018/07/06 16:56:38,1,0,3,0,0
Case No. 326,1,2018/07/06 17:03:21,1,2,3,3,1
Case No. 326,1,2018/07/06 17:11:53,2,1,3,0,1
Case No. 326,1,2018/07/06 17:27:41,0,1,3,0,1
Case No. 326,1,2018/07/06 17:32:24,2,1,3,0,1
Case No. 326,1,2018/07/06 17:35:18,2,1,2,0,0
Case No. 326,1,2018/07/06 17:51:19,2,3,3,3,1
Case No. 326,1,2018/07/06 17:51:55,1,1,3,0,3
Case No. 326,1,2018/07/06 17:52:30,2,3,0,0,1
Case No. 326,2,2018/07/06 18:01:07,2,1,3,0,0
Case No. 326,0,2018/07/06 18:07:52,2,1,0,0,1
Case No. 326,4,2018/07/06 18:08:13,0,1,0,1,3
Case No. 327,0,2018/07/06 19:10:03,0,1,3,0,1
Case No. 327,6,2018/07/06 19:15:27,0,1,3,0,1
Case No. 327,2,2018/07/06 19:20:06,1,1,1,0,1
Case No. 327,4,2018/07/06 19:23:23,1,1,3,0,1
Case No. 327,0,2018/07/06 19:54:09,0,1,3,0,1
Case No. 327,1,2018/07/06 20:00:43,2,1,1,0,1
Case No. 327,3,2018/07/06 20:33:17,2,1,0,0,1
Case No. 327,1,2018/07/06 20:45:11,2,2,3,2,0
Case No. 327,1,2018/07/06 21:09:27,2,1,3,0,3
Case No. 327,1,2018/07/06 21:15:16,2,1,3,0,1
Case No. 327,6,2018/07/06 21:25:25,2,1,3,0,1
Case No. 327,1,2018/07/06 21:35:37,2,1,3,0,0
Case No. 327,1,2018/07/06 22:02:35,2,3,3,0,1
Case No. 327,1,2018/07/06 22:04:55,2,1,3,0,1
Case No. 327,1,2018/07/06 22:09:23,2,3,3,0,1
Case No. 327,0,2018/07/06 22:10:46,2,1,3,0,1
Case No. 327,7,2018/07/06 22:22:36,3,1,3,0,1
Case No. 327,6,2018/07/06 22:31:39,2,1,1,3,1
Case No. 327,7,2018/07/06 22:38:46,2,0,2,3,1
Case No. 327,1,2018/07/06 22:52:27,0,1,3,0,1
Case No. 328,6,2018/07/06 22:53:18,0,1,3,0,1
Case No. 328,6,2018/07/06 22:58:44,2,3,3,0,1
Case No. 328,6,2018/07/06 23:11:25,2,1,3,3,1
Case No. 328,2,2018/07/06 23:18:09,2,1,0,0,1
Case No. 328,6,2018/07/06 23:26:21,0,1,3,0,1
Case No. 328,0,2018/07/06 23:29:44,0,1,3,0,2
Case No. 328,2,2018/07/06 23:30:20,2,1,1,0,1
Case No. 328,0,2018/07/07 00:16:49,0,3,3,1,0
Case No. 328,7,2018/07/07 00:29:28,3,0,0,0,1
Case No. 328,0,2018/07/07 00:50:55,1,1,3,0,1
Case No. 328,6,2018/07/07 01:26:12,1,1,3,0,1
Case No. 328,1,2018/07/07 01:42:26,0,1,3,0,1
