case,event,startTime,Group
Case No. 969,BookTransport,2018/03/22 22:29:34.631,G2
Case No. 969,UseTransport,2018/03/22 22:32:41.631,G2
Case No. 969,ApproveApplication,2018/03/22 22:39:56.631,G2
Case No. 970,ApproveApplication,2018/03/22 23:30:14.631,G2
Case No. 970,ApplyForTrip,2018/03/23 00:03:48.631,G2
Case No. 970,BookTransport,2018/03/23 00:53:56.631,G1
Case No. 970,ArchiveDocuments,2018/03/23 00:59:27.631,G2
Case No. 970,BookAccomodation,2018/03/23 01:00:37.631,G2
Case No. 970,BookAccomodation,2018/03/23 01:15:19.631,G2
Case No. 970,BookAccomodation,2018/03/23 01:22:29.631,G2
Case No. 970,ArchiveDocuments,2018/03/23 01:24:06.631,G2
Case No. 970,ApplyForTrip,2018/03/23 01:35:04.631,G2
Case No. 970,ApproveApplication,2018/03/23 01:38:06.631,G2
Case No. 970,BookTransport,2018/03/23 01:49:24.631,G2
Case No. 970,BookTransport,2018/03/23 02:12:03.631,G2
Case No. 970,BookTransport,2018/03/23 02:38:35.631,G2
Case No. 971,ApproveApplication,2018/03/23 03:47:50.631,G2
Case No. 971,ApplyForTrip,2018/03/23 04:03:22.631,G2
Case No. 971,BookTransport,2018/03/23 04:22:21.631,G1
Case No. 971,BookAccomodation,2018/03/23 04:27:27.631,G2
Case No. 971,BookAccomodation,2018/03/23 04:57:16.631,G2
Case No. 971,BookAccomodation,2018/03/23 05:45:34.631,G2
Case No. 971,CollectTickets,2018/03/23 05:59:27.631,G2
Case No. 971,ArchiveDocuments,2018/03/23 06:04:15.631,G2
Case No. 971,ApplyForTrip,2018/03/23 06:07:49.631,G2
Case No. 971,ApproveApplication,2018/03/23 06:26:20.631,G2
Case No. 971,ArchiveDocuments,2018/03/23 06:33:06.631,G2
Case No. 971,ArchiveDocuments,2018/03/23 06:53:05.631,G2
Case No. 971,CollectTickets,2018/03/23 07:07:26.631,G2
Case No. 972,ApproveApplication,2018/03/23 08:00:06.631,G2
Case No. 972,ApplyForTrip,2018/03/23 08:01:31.631,G2
Case No. 972,BookTransport,2018/03/23 08:04:42.631,G1
Case No. 972,BookAccomodation,2018/03/23 08:50:42.631,G2
Case No. 972,BookAccomodation,2018/03/23 09:13:15.631,G2
Case No. 972,BookAccomodation,2018/03/23 09:26:16.631,G2
Case No. 972,ArchiveDocuments,2018/03/23 10:29:04.631,G2
Case No. 972,ApplyForTrip,2018/03/23 10:38:47.631,G2
Case No. 972,ArchiveDocuments,2018/03/23 10:47:34.631,G2
Case No. 972,ApproveApplication,2018/03/23 10:50:04.631,G2
Case No. 972,BookTransport,2018/03/23 11:03:47.631,G2
Case No. 972,BookTransport,2018/03/23 11:11:59.631,G2
Case No. 972,BookTransport,2018/03/23 11:12:45.631,G2
Case No. 973,ApproveApplication,2018/03/23 11:45:24.631,G1
Case No. 973,ApplyForTrip,2018/03/23 12:07:04.631,G2
Case No. 973,BookTransport,2018/03/23 12:36:22.631,G1
Case No. 973,BookAccomodation,2018/03/23 12:42:08.631,G2
Case No. 973,BookAccomodation,2018/03/23 13:32:59.631,G2
Case No. 973,BookAccomodation,2018/03/23 13:33:41.631,G2
Case No. 973,ArchiveDocuments,2018/03/23 13:40:41.631,G2
Case No. 973,ApplyForTrip,2018/03/23 13:50:05.631,G2
Case No. 973,ArchiveDocuments,2018/03/23 14:15:54.631,G2
Case No. 973,ApproveApplication,2018/03/23 14:16:21.631,G2
Case No. 973,BookTransport,2018/03/23 14:19:12.631,G2
Case No. 973,BookTransport,2018/03/23 14:42:25.631,G2
Case No. 973,BookTransport,2018/03/23 15:01:51.631,G2
Case No. 974,ApproveApplication,2018/03/23 15:36:13.631,G2
Case No. 974,ApplyForTrip,2018/03/23 15:41:45.631,G2
Case No. 974,BookTransport,2018/03/23 16:13:26.631,G1
Case No. 974,BookAccomodation,2018/03/23 16:34:30.631,G2
Case No. 974,BookAccomodation,2018/03/23 16:46:45.631,G2
Case No. 974,BookAccomodation,2018/03/23 17:11:06.631,G2
Case No. 974,ArchiveDocuments,2018/03/23 17:13:49.631,G1
Case No. 974,ArchiveDocuments,2018/03/23 17:17:32.631,G2
Case No. 974,ApplyForTrip,2018/03/23 17:39:31.631,G2
Case No. 974,ApproveApplication,2018/03/23 17:42:47.631,G2
Case No. 974,BookTransport,2018/03/23 18:52:08.631,G2
Case No. 974,BookTransport,2018/03/23 19:00:22.631,G2
Case No. 974,CollectTickets,2018/03/23 19:12:45.631,G2
Case No. 975,ApproveApplication,2018/03/23 20:17:44.631,G2
Case No. 975,ApplyForTrip,2018/03/23 20:32:10.631,G2
Case No. 975,BookTransport,2018/03/23 20:51:25.631,G1
Case No. 975,BookAccomodation,2018/03/23 21:15:12.631,G2
Case No. 975,BookAccomodation,2018/03/23 21:19:25.631,G2
Case No. 975,BookAccomodation,2018/03/23 21:25:43.631,G2
Case No. 975,ArchiveDocuments,2018/03/23 21:34:15.631,G2
Case No. 975,ArchiveDocuments,2018/03/23 21:36:24.631,G2
Case No. 975,ApplyForTrip,2018/03/23 21:56:24.631,G2
Case No. 975,ApproveApplication,2018/03/23 21:59:44.631,G2
Case No. 975,BookTransport,2018/03/23 22:17:24.631,G2
Case No. 975,BookTransport,2018/03/23 22:41:14.631,G2
Case No. 975,BookTransport,2018/03/23 22:48:45.631,G2
Case No. 976,ApproveApplication,2018/03/23 23:22:15.631,G2
Case No. 976,ApplyForTrip,2018/03/23 23:24:08.631,G2
Case No. 976,BookTransport,2018/03/23 23:57:20.631,G1
Case No. 976,BookAccomodation,2018/03/24 00:08:54.631,G2
Case No. 976,BookAccomodation,2018/03/24 00:29:52.631,G2
Case No. 976,BookAccomodation,2018/03/24 00:31:25.631,G2
Case No. 976,ArchiveDocuments,2018/03/24 00:33:42.631,G2
Case No. 976,ArchiveDocuments,2018/03/24 01:35:37.631,G2
Case No. 976,ApplyForTrip,2018/03/24 01:54:30.631,G2
Case No. 976,ApproveApplication,2018/03/24 02:23:28.631,G2
Case No. 976,BookTransport,2018/03/24 02:46:20.631,G2
Case No. 976,BookTransport,2018/03/24 02:58:52.631,G2
Case No. 976,CollectTickets,2018/03/24 03:18:29.631,G2
Case No. 977,ApproveApplication,2018/03/24 03:30:29.631,G1
Case No. 977,ApplyForTrip,2018/03/24 03:34:08.631,G2
Case No. 977,BookTransport,2018/03/24 03:40:35.631,G1
Case No. 977,BookAccomodation,2018/03/24 03:49:05.631,G2
Case No. 977,BookAccomodation,2018/03/24 04:36:15.631,G2
Case No. 977,BookAccomodation,2018/03/24 05:50:16.631,G2
Case No. 977,ArchiveDocuments,2018/03/24 05:56:12.631,G2
Case No. 977,ArchiveDocuments,2018/03/24 06:26:11.631,G2
Case No. 977,ApplyForTrip,2018/03/24 06:38:34.631,G2
Case No. 977,ApproveApplication,2018/03/24 06:39:15.631,G2
Case No. 977,BookTransport,2018/03/24 06:53:21.631,G2
Case No. 977,BookTransport,2018/03/24 06:55:51.631,G2
Case No. 977,CollectTickets,2018/03/24 07:08:42.631,G2
Case No. 978,ApproveApplication,2018/03/24 07:27:21.631,G4
Case No. 978,ApplyForTrip,2018/03/24 08:02:30.631,G2
Case No. 978,BookTransport,2018/03/24 08:19:02.631,G1
Case No. 978,BookAccomodation,2018/03/24 08:21:24.631,G2
Case No. 978,BookAccomodation,2018/03/24 08:22:32.631,G2
Case No. 978,BookAccomodation,2018/03/24 08:30:51.631,G2
Case No. 978,ArchiveDocuments,2018/03/24 08:33:02.631,G2
Case No. 978,ArchiveDocuments,2018/03/24 08:56:23.631,G2
Case No. 978,ApplyForTrip,2018/03/24 09:15:26.631,G2
Case No. 978,ApproveApplication,2018/03/24 09:21:14.631,G2
Case No. 978,BookTransport,2018/03/24 09:24:33.631,G2
Case No. 978,BookTransport,2018/03/24 10:04:35.631,G2
Case No. 978,CollectTickets,2018/03/24 11:09:55.631,G2
Case No. 979,ApplyForTrip,2018/03/24 12:19:40.631,G2
Case No. 979,ApproveApplication,2018/03/24 12:37:48.631,G2
Case No. 979,BookTransport,2018/03/24 13:14:18.631,G1
Case No. 979,BookAccomodation,2018/03/24 13:39:11.631,G2
Case No. 979,BookAccomodation,2018/03/24 13:43:17.631,G2
Case No. 979,BookAccomodation,2018/03/24 13:44:30.631,G2
Case No. 979,ArchiveDocuments,2018/03/24 13:50:34.631,G2
Case No. 979,ArchiveDocuments,2018/03/24 14:25:20.631,G2
Case No. 979,ApplyForTrip,2018/03/24 14:26:45.631,G2
Case No. 979,ApproveApplication,2018/03/24 14:38:31.631,G2
Case No. 979,BookTransport,2018/03/24 14:55:03.631,G2
Case No. 979,BookTransport,2018/03/24 15:11:55.631,G2
Case No. 979,CollectTickets,2018/03/24 15:16:52.631,G2
Case No. 980,ApproveApplication,2018/03/24 15:20:59.631,G4
Case No. 980,ApplyForTrip,2018/03/24 16:22:19.631,G4
Case No. 980,BookTransport,2018/03/24 16:32:26.631,G1
Case No. 980,BookAccomodation,2018/03/24 17:05:24.631,G2
Case No. 980,BookAccomodation,2018/03/24 17:09:43.631,G2
Case No. 980,BookAccomodation,2018/03/24 17:12:32.631,G2
Case No. 980,ArchiveDocuments,2018/03/24 17:20:55.631,G2
Case No. 980,ArchiveDocuments,2018/03/24 17:23:18.631,G2
Case No. 980,ApplyForTrip,2018/03/24 18:05:38.631,G2
Case No. 980,ApproveApplication,2018/03/24 18:05:50.631,G2
Case No. 980,BookTransport,2018/03/24 18:30:35.631,G2
Case No. 980,BookTransport,2018/03/24 18:44:03.631,G2
Case No. 980,CollectTickets,2018/03/24 18:50:22.631,G2
Case No. 981,ApplyForTrip,2018/03/24 19:23:01.631,G1
Case No. 981,ApproveApplication,2018/03/24 19:23:03.631,G2
Case No. 981,BookTransport,2018/03/24 19:43:36.631,G1
Case No. 981,BookAccomodation,2018/03/24 20:26:46.631,G2
Case No. 981,BookAccomodation,2018/03/24 20:27:49.631,G2
Case No. 981,BookAccomodation,2018/03/24 20:35:28.631,G2
Case No. 981,ArchiveDocuments,2018/03/24 21:27:03.631,G2
Case No. 981,ArchiveDocuments,2018/03/24 21:28:31.631,G2
Case No. 981,ApplyForTrip,2018/03/24 21:35:29.631,G2
Case No. 981,ApproveApplication,2018/03/24 21:53:01.631,G2
Case No. 981,BookTransport,2018/03/24 22:11:56.631,G2
Case No. 981,BookTransport,2018/03/24 22:36:25.631,G2
Case No. 981,CollectTickets,2018/03/24 22:51:04.631,G2
Case No. 982,ApplyForTrip,2018/03/24 23:28:38.631,G4
Case No. 982,ApproveApplication,2018/03/24 23:34:59.631,G2
Case No. 982,BookTransport,2018/03/25 00:03:39.631,G1
Case No. 982,BookAccomodation,2018/03/25 01:37:46.631,G2
Case No. 982,BookAccomodation,2018/03/25 01:38:22.631,G2
Case No. 982,BookAccomodation,2018/03/25 01:50:43.631,G2
Case No. 982,ArchiveDocuments,2018/03/25 03:00:42.631,G2
Case No. 982,ArchiveDocuments,2018/03/25 03:28:45.631,G2
Case No. 982,ApplyForTrip,2018/03/25 03:29:22.631,G2
Case No. 982,ApproveApplication,2018/03/25 03:42:27.631,G2
Case No. 982,BookTransport,2018/03/25 03:42:48.631,G2
Case No. 982,BookTransport,2018/03/25 03:48:47.631,G2
Case No. 982,CollectTickets,2018/03/25 03:12:01.631,G2
Case No. 983,ApproveApplication,2018/03/25 03:22:05.631,G2
Case No. 983,ApplyForTrip,2018/03/25 03:39:59.631,G2
Case No. 983,BookTransport,2018/03/25 03:40:51.631,G1
Case No. 983,BookAccomodation,2018/03/25 03:41:34.631,G2
Case No. 983,BookAccomodation,2018/03/25 05:25:45.631,G2
Case No. 983,BookAccomodation,2018/03/25 05:38:32.631,G2
Case No. 983,ArchiveDocuments,2018/03/25 05:45:07.631,G2
Case No. 983,ArchiveDocuments,2018/03/25 06:19:36.631,G2
Case No. 983,ApplyForTrip,2018/03/25 06:24:49.631,G2
Case No. 983,ApproveApplication,2018/03/25 06:27:32.631,G2
Case No. 983,UseTransport,2018/03/25 06:53:37.631,G2
Case No. 983,UseTransport,2018/03/25 07:02:07.631,G2
Case No. 983,CollectTickets,2018/03/25 07:08:35.631,G2
Case No. 984,ApproveApplication,2018/03/25 08:28:58.631,G1
Case No. 984,ApplyForTrip,2018/03/25 08:30:22.631,G2
Case No. 984,BookTransport,2018/03/25 08:58:24.631,G1
Case No. 984,BookAccomodation,2018/03/25 09:11:56.631,G2
Case No. 984,BookAccomodation,2018/03/25 09:43:15.631,G2
Case No. 984,BookAccomodation,2018/03/25 10:26:19.631,G2
Case No. 984,ArchiveDocuments,2018/03/25 10:37:49.631,G2
Case No. 984,ArchiveDocuments,2018/03/25 10:49:26.631,G2
Case No. 984,ApplyForTrip,2018/03/25 11:05:52.631,G2
Case No. 984,ApproveApplication,2018/03/25 11:08:12.631,G2
Case No. 984,UseTransport,2018/03/25 11:15:11.631,G2
Case No. 984,UseTransport,2018/03/25 11:16:26.631,G2
Case No. 984,CollectTickets,2018/03/25 11:19:15.631,G2
Case No. 985,ApproveApplication,2018/03/25 11:28:00.631,G4
Case No. 985,ApplyForTrip,2018/03/25 11:39:19.631,G2
Case No. 985,BookTransport,2018/03/25 11:39:30.631,G1
Case No. 985,BookAccomodation,2018/03/25 12:03:14.631,G2
Case No. 985,BookAccomodation,2018/03/25 12:49:44.631,G2
Case No. 985,BookAccomodation,2018/03/25 13:02:10.631,G2
Case No. 985,ArchiveDocuments,2018/03/25 13:17:00.631,G2
Case No. 985,ArchiveDocuments,2018/03/25 13:23:37.631,G2
Case No. 985,ApplyForTrip,2018/03/25 13:34:52.631,G2
Case No. 985,ApproveApplication,2018/03/25 14:31:24.631,G2
Case No. 985,UseTransport,2018/03/25 14:33:11.631,G2
Case No. 985,UseTransport,2018/03/25 14:59:12.631,G2
Case No. 985,CollectTickets,2018/03/25 15:02:14.631,G2
Case No. 986,ApproveApplication,2018/03/25 15:29:25.631,G4
Case No. 986,ApplyForTrip,2018/03/25 15:29:25.631,G4
Case No. 986,BookTransport,2018/03/25 16:14:09.631,G1
Case No. 986,BookAccomodation,2018/03/25 16:17:33.631,G2
Case No. 986,BookAccomodation,2018/03/25 16:51:15.631,G2
Case No. 986,BookAccomodation,2018/03/25 17:06:41.631,G2
Case No. 986,ArchiveDocuments,2018/03/25 17:15:47.631,G2
Case No. 986,ArchiveDocuments,2018/03/25 17:17:05.631,G2
Case No. 986,ApplyForTrip,2018/03/25 17:19:35.631,G2
Case No. 986,ApproveApplication,2018/03/25 17:54:44.631,G2
Case No. 986,UseTransport,2018/03/25 18:34:00.631,G2
Case No. 986,UseTransport,2018/03/25 18:56:26.631,G2
Case No. 986,CollectTickets,2018/03/25 18:57:41.631,G2
Case No. 987,ApproveApplication,2018/03/25 19:30:24.631,G2
Case No. 987,ApplyForTrip,2018/03/25 19:33:27.631,G1
Case No. 987,BookTransport,2018/03/25 20:11:57.631,G1
Case No. 987,BookAccomodation,2018/03/25 20:16:16.631,G2
Case No. 987,BookAccomodation,2018/03/25 20:29:43.631,G2
Case No. 987,BookAccomodation,2018/03/25 20:33:59.631,G2
Case No. 987,ArchiveDocuments,2018/03/25 20:43:33.631,G2
Case No. 987,ArchiveDocuments,2018/03/25 20:58:59.631,G2
Case No. 987,ApplyForTrip,2018/03/25 21:06:15.631,G2
Case No. 987,ApproveApplication,2018/03/25 21:10:27.631,G2
Case No. 987,UseTransport,2018/03/25 21:41:19.631,G2
Case No. 987,UseTransport,2018/03/25 22:04:50.631,G2
Case No. 987,CollectTickets,2018/03/25 23:01:10.631,G2
Case No. 988,CollectTickets,2018/03/22 11:21:06.631,G1
Case No. 988,CollectTickets,2018/03/22 11:23:51.631,G1
Case No. 988,CollectTickets,2018/03/22 11:32:00.631,G1
Case No. 988,CollectTickets,2018/03/22 11:39:50.631,G1
Case No. 988,CollectTickets,2018/03/22 12:01:51.631,G1
Case No. 988,CollectTickets,2018/03/22 12:29:35.631,G1
Case No. 988,CollectTickets,2018/03/22 12:46:20.631,G1
Case No. 988,CollectTickets,2018/03/22 12:46:43.631,G1
Case No. 988,CollectTickets,2018/03/22 13:53:48.631,G1
Case No. 988,CollectTickets,2018/03/22 14:18:45.631,G1
Case No. 988,CollectTickets,2018/03/22 14:44:47.631,G1
Case No. 988,CollectTickets,2018/03/22 14:55:08.631,G1
Case No. 988,CollectTickets,2018/03/22 14:56:53.631,G1
Case No. 989,CollectTickets,2018/03/22 15:41:30.631,G2
Case No. 989,CollectTickets,2018/03/22 15:59:19.631,G1
Case No. 989,CollectTickets,2018/03/22 16:21:38.631,G1
Case No. 989,CollectTickets,2018/03/22 16:23:04.631,G1
Case No. 989,CollectTickets,2018/03/22 16:41:07.631,G1
Case No. 989,CollectTickets,2018/03/22 16:49:50.631,G1
Case No. 989,CollectTickets,2018/03/22 17:23:31.631,G1
Case No. 989,CollectTickets,2018/03/22 17:47:41.631,G1
Case No. 989,CollectTickets,2018/03/22 18:13:04.631,G1
Case No. 989,CollectTickets,2018/03/22 18:47:06.631,G1
Case No. 989,CollectTickets,2018/03/22 18:49:43.631,G1
Case No. 989,CollectTickets,2018/03/22 19:03:19.631,G1
Case No. 989,CollectTickets,2018/03/22 19:08:16.631,G1
Case No. 990,CollectTickets,2018/03/22 19:38:21.631,G4
Case No. 990,CollectTickets,2018/03/22 19:39:05.631,G1
Case No. 990,CollectTickets,2018/03/22 19:49:26.631,G1
Case No. 990,CollectTickets,2018/03/22 20:10:13.631,G1
Case No. 990,CollectTickets,2018/03/22 20:11:02.631,G1
Case No. 990,CollectTickets,2018/03/22 20:12:57.631,G1
Case No. 990,CollectTickets,2018/03/22 20:49:09.631,G1
Case No. 990,CollectTickets,2018/03/22 21:00:08.631,G1
Case No. 990,CollectTickets,2018/03/22 21:27:17.631,G1
Case No. 990,CollectTickets,2018/03/22 22:38:01.631,G1
Case No. 990,CollectTickets,2018/03/22 22:53:59.631,G1
Case No. 990,CollectTickets,2018/03/22 23:12:55.631,G1
Case No. 990,CollectTickets,2018/03/22 23:15:36.631,G1
Case No. 991,CollectTickets,2018/03/22 23:40:37.631,G4
Case No. 991,CollectTickets,2018/03/22 23:48:16.631,G2
Case No. 991,CollectTickets,2018/03/23 00:06:26.631,G1
Case No. 991,CollectTickets,2018/03/23 00:09:36.631,G1
Case No. 991,CollectTickets,2018/03/23 00:45:26.631,G1
Case No. 991,CollectTickets,2018/03/23 00:49:21.631,G1
Case No. 991,CollectTickets,2018/03/23 01:06:50.631,G1
Case No. 991,CollectTickets,2018/03/23 01:08:01.631,G1
Case No. 991,CollectTickets,2018/03/23 01:09:18.631,G1
Case No. 991,CollectTickets,2018/03/23 01:19:35.631,G1
Case No. 991,CollectTickets,2018/03/23 02:39:37.631,G1
Case No. 991,CollectTickets,2018/03/23 02:52:41.631,G1
Case No. 991,CollectTickets,2018/03/23 02:59:55.631,G1
Case No. 992,CollectTickets,2018/03/23 03:38:11.631,G1
Case No. 992,CollectTickets,2018/03/23 03:47:15.631,G2
Case No. 992,CollectTickets,2018/03/23 04:04:12.631,G1
Case No. 992,CollectTickets,2018/03/23 04:26:57.631,G1
Case No. 992,CollectTickets,2018/03/23 04:36:55.631,G1
Case No. 992,CollectTickets,2018/03/23 04:42:42.631,G1
Case No. 992,CollectTickets,2018/03/23 05:12:46.631,G1
Case No. 992,CollectTickets,2018/03/23 05:35:48.631,G1
Case No. 992,CollectTickets,2018/03/23 05:50:47.631,G1
Case No. 992,CollectTickets,2018/03/23 06:03:41.631,G1
Case No. 992,CollectTickets,2018/03/23 06:07:01.631,G1
Case No. 992,CollectTickets,2018/03/23 06:43:10.631,G1
Case No. 992,CollectTickets,2018/03/23 06:46:52.631,G1
Case No. 993,CollectTickets,2018/03/23 07:54:38.631,G2
Case No. 993,CollectTickets,2018/03/23 07:58:31.631,G2
Case No. 993,CollectTickets,2018/03/23 08:33:18.631,G1
Case No. 993,CollectTickets,2018/03/23 08:37:15.631,G1
Case No. 993,CollectTickets,2018/03/23 08:41:01.631,G1
Case No. 993,CollectTickets,2018/03/23 08:42:39.631,G1
Case No. 993,CollectTickets,2018/03/23 09:01:54.631,G1
Case No. 993,CollectTickets,2018/03/23 09:14:05.631,G1
Case No. 993,CollectTickets,2018/03/23 09:49:05.631,G1
Case No. 993,CollectTickets,2018/03/23 10:15:00.631,G1
Case No. 993,CollectTickets,2018/03/23 10:20:54.631,G1
Case No. 993,CollectTickets,2018/03/23 10:25:18.631,G1
Case No. 993,CollectTickets,2018/03/23 10:49:31.631,G1
Case No. 994,CollectTickets,2018/03/23 11:39:47.631,G4
Case No. 994,CollectTickets,2018/03/23 12:15:22.631,G4
Case No. 994,CollectTickets,2018/03/23 12:26:40.631,G1
Case No. 994,CollectTickets,2018/03/23 12:28:50.631,G1
Case No. 994,CollectTickets,2018/03/23 12:31:05.631,G1
Case No. 994,CollectTickets,2018/03/23 12:36:27.631,G1
Case No. 994,CollectTickets,2018/03/23 13:07:05.631,G1
Case No. 994,CollectTickets,2018/03/23 13:13:20.631,G1
Case No. 994,CollectTickets,2018/03/23 13:31:06.631,G1
Case No. 994,CollectTickets,2018/03/23 14:06:45.631,G1
Case No. 994,CollectTickets,2018/03/23 14:52:09.631,G1
Case No. 994,CollectTickets,2018/03/23 15:03:13.631,G1
Case No. 994,CollectTickets,2018/03/23 15:12:28.631,G1
Case No. 995,CollectTickets,2018/03/23 15:56:41.631,G1
Case No. 995,CollectTickets,2018/03/23 16:11:29.631,G4
Case No. 995,CollectTickets,2018/03/23 16:20:27.631,G1
Case No. 995,CollectTickets,2018/03/23 16:38:00.631,G1
Case No. 995,CollectTickets,2018/03/23 16:48:03.631,G1
Case No. 995,CollectTickets,2018/03/23 16:56:20.631,G1
Case No. 995,CollectTickets,2018/03/23 17:08:41.631,G1
Case No. 995,CollectTickets,2018/03/23 17:17:31.631,G1
Case No. 995,CollectTickets,2018/03/23 18:01:02.631,G1
Case No. 995,CollectTickets,2018/03/23 18:06:24.631,G1
Case No. 995,CollectTickets,2018/03/23 18:14:56.631,G1
Case No. 995,CollectTickets,2018/03/23 18:15:40.631,G1
Case No. 995,CollectTickets,2018/03/23 18:17:02.631,G1
Case No. 996,CollectTickets,2018/03/23 19:26:01.631,G2
Case No. 996,CollectTickets,2018/03/23 19:42:18.631,G4
Case No. 996,CollectTickets,2018/03/23 19:48:50.631,G1
Case No. 996,CollectTickets,2018/03/23 20:00:02.631,G1
Case No. 996,CollectTickets,2018/03/23 20:21:48.631,G1
Case No. 996,CollectTickets,2018/03/23 20:24:12.631,G1
Case No. 996,CollectTickets,2018/03/23 20:37:33.631,G1
Case No. 996,CollectTickets,2018/03/23 20:45:17.631,G1
Case No. 996,CollectTickets,2018/03/23 20:47:58.631,G1
Case No. 996,CollectTickets,2018/03/23 21:30:18.631,G1
Case No. 996,CollectTickets,2018/03/23 21:59:04.631,G1
Case No. 996,CollectTickets,2018/03/23 22:51:04.631,G1
Case No. 996,CollectTickets,2018/03/23 22:51:13.631,G1
Case No. 997,CollectTickets,2018/03/23 23:37:57.631,G4
Case No. 997,CollectTickets,2018/03/23 23:53:19.631,G4
Case No. 997,CollectTickets,2018/03/24 00:17:13.631,G2
Case No. 997,CollectTickets,2018/03/24 00:40:07.631,G1
Case No. 997,CollectTickets,2018/03/24 00:48:54.631,G1
Case No. 997,CollectTickets,2018/03/24 00:52:39.631,G1
Case No. 997,CollectTickets,2018/03/24 00:54:46.631,G1
Case No. 997,CollectTickets,2018/03/24 00:59:59.631,G1
Case No. 997,CollectTickets,2018/03/24 01:06:01.631,G1
Case No. 997,CollectTickets,2018/03/24 01:06:25.631,G1
Case No. 997,CollectTickets,2018/03/24 01:45:57.631,G1
Case No. 997,CollectTickets,2018/03/24 02:24:28.631,G1
Case No. 997,CollectTickets,2018/03/24 03:03:59.631,G1
Case No. 998,CollectTickets,2018/03/24 03:27:12.631,G1
Case No. 998,CollectTickets,2018/03/24 03:41:02.631,G1
Case No. 998,CollectTickets,2018/03/24 03:48:06.631,G2
Case No. 998,CollectTickets,2018/03/24 04:16:50.631,G1
Case No. 998,CollectTickets,2018/03/24 04:34:43.631,G1
Case No. 998,CollectTickets,2018/03/24 04:52:16.631,G1
Case No. 998,CollectTickets,2018/03/24 05:20:35.631,G1
Case No. 998,CollectTickets,2018/03/24 05:32:16.631,G1
Case No. 998,CollectTickets,2018/03/24 05:43:45.631,G1
Case No. 998,CollectTickets,2018/03/24 05:52:46.631,G1
Case No. 998,CollectTickets,2018/03/24 06:46:59.631,G1
Case No. 998,CollectTickets,2018/03/24 06:57:09.631,G1
